comment,sentiment
[奥特曼],0
疲倦得一塌糊涂，撒子心情都没得[睡觉]，祝各位节日快乐，晚安[失望],0
花了老娘我半小时时间，拨的手指甲都疼了[抓狂]，只为放学后欣喜的表情[哈哈],0
我看到的是MEN，跟你境界不一样吧,0
悦活的那个我喝了好多，[怒]奸商//:转发微博。,0
这才是你该干的职业,0
林子大了，什么鸟都有。[怒],0
服了！,0
大屏幕weepingangels即视感！[衰],0
空车不停，街道越演越烈的故事，可怜了老人打个车何等不易[悲伤],0
天朝奇迹就是这样产生的！把1.9亿换成越南盾，都能做一个比现在好百倍的平台,0
回复:那样要十个四天！[泪],0
通宵娱乐节目的说法很赞，各位亲们早安，开始接着啃MA了[咖啡][咖啡],0
我了个擦！今天太多负能量了！[怒],0
我想吃鸡啊，我想吃青椒炒鸡腿肉，辣子鸡丁，红烧鸡翅，烤鸡腿汉堡，泡椒凤爪[抓狂]到底可以吃了吗,0
这个点还堵！[怒]我在:http://t.cn/zHksazx,0
一直都累着的转之！[泪][泪][泪],0
[泪],0
这车主估计够纠结了，为了保车，不得不...真觉得没法跟那类人通话，而且我仍旧觉得，这绝对不是一小撮人，不是大部分人都有我们的想法,0
伦敦全方位秒杀一切地球城市。,0
京承高速成了停车场了[怒]，要去北边的同学走京顺路吧,0
?丝们都惊呆了[泪],0
回复:去山东，潍坊青岛威海！都好,0
我想去深圳[生病],0
我也@?#%岁了[泪],0
躺在也中枪！[抓狂],0
兔爸兔妈来北京，我们一家三口终于团聚了[泪]！好幸福！功夫茶喝起来，也欢迎朋友们有闲来食茶[呵呵][做鬼脸],0
本来打算好好玩一天的。。。结果有个人病了[泪][黑线],0
回复:原来是这样。。。。都是魔都惹的祸。。,0
难得北京天气这么好，心情也很靓，所以晚上做了各种好吃的，好好大“补”。明天炒大虾，现在真有点海边后遗症的说。过几天，这些真的是遥不可及的美味了。但愿不会天天青稞奶茶压缩饼干[泪]。,0
奶酪！[泪],0
我！要！睡！觉！[悲伤]我在这里:http://t.cn/zj6yNki,0
【[泪]环游世界小狗在加州车祸身亡】8年前，奥斯卡被主人乔安妮在南非开普敦收养，然后开始了他们的环球之旅，足迹遍布36个国家。。。近日，奥斯卡因车祸不幸在美国加州死亡。其官网发布了奥斯卡在世界各地留下的精彩瞬间，来纪念这只可爱的宠物狗。。。狗狗你这辈子够精彩，一路走好。。,0
卧室被锁，今天晚上是不是要悲催了？[泪],0
总有一款适合你[偷笑],0
疯了心了这是[汗],0
我属羊，没牛大，价值一目了然[抓狂],0
在雪兰莪的‘’KFC‘’，这么大一个榴莲大约十马币，吃到快要吐……[泪],0
从花瓣到堆糖到美丽说，这种瀑布流，让我想吐了[泪],0
#员工眼中的首都机场希尔顿#一大早就发这种“横货”是不是太“残忍”了！！[抓狂]喜欢吃龙虾的童鞋们注意了，发愁在机场吃不到好吃的龙虾？！在首都机场希尔顿，一斤多的龙虾，这个可以有。【东西风餐厅】特推出波士顿龙虾，光看这颜色就忍不住流口水了，快来品尝吧！[花心]――Angela,0
中间那个浪我也没有啊[抓狂],0
搭车布一出，三分钟搭上了一台ford越野皮卡，六点二排量是什么概念？一公里油耗得三块钱了吧。[晕],0
这是多的时候。,0
和大家抢[泪][泪]这样看还是很爷们的嘛～,0
在我们村这招叫做喜鹊登枝议员们都是练家子哈,1
周末北京大雨，天津的同学们乖乖宅在家吧，做好天津抗雨准备喔[泪],0
少年富则国富。从我可以看出，可以知道我们国家有多穷。[泪],0
回复:神户暂时没分店。[握手],0
心平气和心平气和心平气和心平气和[怒],0
最近＂落魄＂了很久，真的是失魂落魄，银行用普通白信封寄给我的新信用卡都被我忽略到了角落，隔了二十多天才好容易从一厚沓邮件中翻出来，我真是该打！[抓狂][抓狂]闭门思过中。。。。[抓狂][抓狂][抓狂][抓狂],0
有时间一定要关注一下这些好电影，一部都还没看过呢[泪],0
[泪]好纠结啊..晚上又想吃大餐又想减肥..到底是大餐还是减肥啊..,0
回复:慢……,0
还让不让我们这80后嫁了,0
看了，正在对希腊耿耿于怀，突然电视新闻里播放希腊首都雅典大罢工、城市已经瘫痪的画面。。。[泪],0
我说出来之后是不是就得请你吃饭...[泪],0
巴山蜀水长，灯影牛肉香[泪][泪][泪],0
"说某人媳妇搓麻将成瘾，死在麻将桌上。殡葬时男人写了篇悼词：媳妇，昨天你两眼还像二饼，今天就成了二条,不知东南西北风哪个幺鸡把你害了！你的追悼会开得很隆重，清一色尽是你的麻友，大家排成一条龙与你告别，每人给你献上一杠上花。你一生都想发财结果仍是白板，今到火葬场,你终于糊了！[衰]?",0
我这儿还有啤酒炸鸡巧克力，要不要互相交流一下零食?[偷笑],0
居!然!有!拍!到!我![泪][抓狂][爱你]第一排略靠边的位置也圆满了!~,0
几百年不上QZONE，刚刚多手上去小逛了一下……才发现访问记录该是多必要的功能啊啊啊啊～老爸，前两天刚逛过[衰][抓狂],0
[哈哈][威武],1
一感冒就浑身疼，干脆让我昏死过去算了，太折磨人了~~[抓狂][抓狂][泪],0
[衰],0
现在才洗脑来不及了。[晕],0
四月飘雪[晕]，这满天的毛儿~,0
恶搞失眠得痛苦[泪][泪][泪][泪],0
回复?晨曦村?和狗:???大的?定，如此有勇?的行?，你?瞧不上了你？[抓狂][怒],0
高跟鞋穿了一天走路就一瘸一拐了，恨不得脱了光脚走，真是修行不够[失望],0
没住过呢[抓狂],0
半夜折腾起来换旅馆。。。。牛是我们牛[晕],0
大周末的，又把自己搞的这么惨，饥肠辘辘又打不到车。长安街这样宽车这样多，怎么就不来辆空车呢[泪]嘛咪嘛咪哄,0
#月#疯了疯了，听了不下三十遍了[晕]就当运动减肥吧，嘻嘻,0
吃饱了好码字[晕]榴莲披萨还行哦烤虾的也还不错，就是送来时有点凉[汗],0
有女儿真心幸福！[心],0
[哈哈],0
爱的力量！,0
右眼跳的太欢乐了[泪],0
长水机场怎么这么大，走死人了[晕],0
早上发个贞子的图片。。。[晕][哈哈]我在这里：http://t.cn/zOpgIBu,0
回复:哪,0
输液。。[泪]我不想。。大夫还问，能住院么[泪][泪][泪]。。。我在#中日友好医院#http://t.cn/zOgSmw6,0
卧槽，形象的彻底毁灭，咱俩一个比一个骚啊[衰],0
姥姥一路走好！[泪][泪][泪][蜡烛][蜡烛][蜡烛],0
很明显。都能看出来,0
回复:看着这个背景，超级玛丽，花脸雪糕，大白兔，叠纸，糖果味的橡皮，怀念啊[泪],0
有态度！,0
密集恐惧症[抓狂],0
[晕]贾玲和王祖蓝演绎了一个类型不明的节目，看来成功真的纯粹靠运气。[晕][晕]我在:http://t.cn/zY52JWR,0
太美了我今年都没时间去拍[泪],0
然后呢？[晕],0
[泪],0
秋蚊子太猖狂，只好把花露水当香水[泪],0
[哈哈],1
在这样的行情下，红孩子卖了个着实不错的价。,0
这个，太有气势了～～[太开心],0
一定去听堂你们的课，参加次这种讲座,0
今儿很应时应景。。。[悲伤]，希望小情绪以最快速度闪出???,0
[泪][雪][雪],0
往事不堪回首[泪],0
堵在三环！肚子疼[泪][泪],0
虽然看了但木有实感[泪]肿么办,0
被污染的恒星[泪],0
蜜月岛上处处美景、巧遇一对异国情侣在岛上举办婚礼，在感受这份喜庆的同时，也为自己形单影只而黯然神伤。看来这地方适合二人以上来，无论情侣还是基友[泪]我在:http://t.cn/8kyVv7R,0
可以骂人吗？那我没什么好说的了！,0
翻墙+百度搜索“喜迎十八大”之后仍然打不开谷歌，陷入绝望……不就是要找个时装图嘛，至于这么严防死守的吗？[怒],0
咳出的痰和鼻腔里全是血这病是不是要七窍流血之后就能好了[衰][生病][感冒]我在:http://t.cn/zjEKk7r,0
今天有几个台有我演的和导的小品。时间太仓促，有些自己还不太满意。都没敢法微薄通知大家。现在演完了。坐等大家吐嘈。[泪],0
回家晚了没给留饭，哀怨的望着老妈，太后慢悠悠地说，我给你开罐鱼罐头，拌点猫粮怎么样？[泪],0
就是这口热汤，这碗热饭，这口热茶，走到哪都舍不下~[泪],0
回复:怎么又走了，辛苦啊[赞],0
自从知道今天重度污染之后，我觉得在户外都不知道如何喘气了[怒],0
据出租车司机师傅说机场附近的能见度已经达到＂伸手不见五指＂[失望][可怜],0
回复:哇，我大金昌是开挂了吗[哈哈][哈哈],0
一件白色毛衣，一个永恒煞笔[泪],0
回复:[泪]是啊，在做油漆刷灰、切割大理石，尘土飞扬，待了一天就成白发老先生了[泪],0
#小西爱美食#【那些年吃过的豆腐花】儿时的记忆，现做现卖的豆腐花，每天下午5点左右开始走街串巷叫卖！满满都是儿时的记忆[泪],0
我发现，每次从钱包里拿出一张大钞。然后就。。。[泪],0
[蜡烛],0
锥子脸当道的年代~~大饼脸绝对是没人疼没人爱！！[泪]不手术不拉皮，僵尸面膜超奇葩神效让你瘦成小V脸~~[推荐]美容教主牛尔老师力荐~少女时代也是它的粉丝！[给力]用一次脸部缩小3mm！它还有个神奇的效果，就是敷上这货可以看到10年后的自己长成什么模样了~去感受下吧：（去评论中找链接哦）,0
下班下班，快散架了。[打哈气][晕],0
在一条拐弯抹角的长龙中缓缓挪动[泪],0
巴黎，曾经是我少女时期的梦，直到现在一直未完成的梦…希望那座城市不要变成恶梦[泪][泪][泪][泪][泪]亲爱的兔侠，抱抱…咱做个3D动画容易吗？倾家荡产，四处奔波…不过，我坚信，你一定会成功的！巴黎的恶梦将会成就你的美梦！[给力][给力][给力]大可兄！挺你！,0
回复:目前缺个支持程序，回答不了，不回答又怕怠慢了兄弟[阴险],0
[哈哈],1
"豆瓣有个人2月17号用塔罗牌帮蓝可儿测了下,说她已经死了,在旅途中死的,死在了水里。有些东西好吓人",0
。。。。真提神[衰],0
是不是在家也要戴口罩啊。。。。[衰],0
俺有多懒呢？朋自远方德国盛邀过十一，包吃喝玩乐的！可想到要飞10几个小时，想到要10天都说‘外语’，俺竟然TMD宁肯宅家里狂补美剧了。。。[失望],0
没错儿[怒骂][怒骂][怒骂][怒骂],0
回复:欢迎“大蔡鼠”叔。。。。[哈哈],0
在花莲遇到了两次，当时在骑机车木有拍到[泪],0
火速给我地址！正好有一ID注销了。。。,0
世界从此不再完整,0
生煎是我去上海的时候最爱吃的东西。老姐，我也要吃保湿饱满的生煎[泪],0
[泪][泪]怀念大学时光,0
湖南太狠了，把王菲安排这么往后，谁让偶没看直播呢，只能眼巴巴的等着看重播了，赶紧出来呗，王菲[抓狂],0
对啊！是很像诶。星味十足。可惜我没勇气剪，舍不得！,0
又要被投诉了[泪],0
复习一天，要吐啦?[晕][抓狂]希望明天考试通过??我在这里:http://t.cn/zjcyQQ4,0
#小西驾到#现在的我……上不去的是工资……下不去的是体重~~~[泪],0
赞同取缔城管。,0
是啊是啊,0
[泪]眼泪都要下来了,0
我们买下来吧？！,0
[衰][衰]还真是！,0
[偷笑][偷笑][偷笑]痛快的报复！螃蟹们怎么让我的好友痛苦[怒]只因为好吃所以允许宽恕。爱你的咖啡豆255,0
一个人的旅行！[困]我再也不要坐二等座啦！最后一次！[抓狂][抓狂][抓狂],0
已经工作了整整十年了，不知道我第一份工作的公司现在还健在不[阴险]老了，老了[泪],0
村路上到处都是杀手，单车，摩托车，行人乱窜，路上情况很可怕！[汗][衰],0
#天猫双11#5折真有吸引力[泪],0
回复:出了这事，很可能成为我的征婚人,0
旅游经常到处暴走，今儿准备在新西兰的亚瑟南口山脉登山[抓狂]，5、6小时那！有双舒适专业的运动鞋非常必要[酷]鞋子舒适透气，鞋底得有弹性那种，走起来不会膝盖酸脚踝痛。本公英明携带了这款新出的李宁跑鞋还是真心不错的，有定位加强减震功能保护双脚，顺便推荐给广大像我一样喜欢旅游及跑步运动的人,0
很多选手在第二关失败了，冲奶粉看似简单，真正做起来真的不容易！当过爸妈的都懂吧！[失望],0
老板绝对是个退伍军人，且是文艺系统的！把女员工训练的特种兵+文艺兵，牛逼啊！半夜看到这个....欢乐地，触目惊心啊！[衰],0
[汗][衰],0
事业突破累积筹码[晕],0
你肥来了？居然自己吃独食[怒],0
在加那利，头一次体验到晒秃鲁皮是什么感觉……[衰],0
换季就是拼命口腔溃疡的节奏，好疼[泪],0
求三生三世十里桃花电视剧啊~~各种求，今天看了紫萱长卿，三生三世完全不够啊。。。[泪][泪][泪][泪][泪][泪],0
天天都有人梦到我么！！！！[怒],0
这个狠！[哈哈],0
转发,0
如是如此，伦敦真的是。。[怒],0
[泪],0
零下32度！一天降一度吗？[泪],0
中国的电视台是最SB媒体。,0
今天好多人输惨了！[泪][泪][泪],0
我在两个天桥走了四趟?终于知道要坐啥车了！！[泪][泪]迷路了啦！木有510?木来618?来了一辆881?还被我看成了331?[泪][泪][泪],0
:看了开头两段就不敢看下去了。怕在办公室忍不住。,0
劳拉左右开弓的家伙德国HK.45口径[抓狂][抓狂][抓狂],0
别堕胎啊，那已经是生命了,0
[蜡烛],0
俺家隔壁小崽子的新座驾！看的我各种不平衡，丫特么老换车，还停外面显呗！[哼][怒],0
[衰],0
[晕]昨日推胸锻炼到位，今天全身酸痛，外赖会床吧,0
下雨天干活的人伤不起啊[泪][泪]浑身湿透，饥寒交迫[泪][泪]求温暖求援助[委屈][委屈],0
今天忙的我一塌糊涂[晕]去了上海四天，四天的工作攒到一天做完，还要准备例会资料，我好强大呀[偷笑]周末愉快[鼓掌],0
为什毛是星期六，而不是星期五晚上，我哭了~~[泪][泪][泪],0
啊啊啊啊！晚安！[泪],0
[哈哈][哈哈]龙井虾仁可以有，杭州人民欢迎你[鼓掌]春意盎然、百花齐放的季节到了[微风][自行车],0
同是婷姑娘，为毛我也只能吃汤圆？[挖鼻屎],0
也是,0
想念铜锣湾的豆花店。[泪],0
回复?:是吃?了！所以我就乖乖了[嘻嘻],0
[汗][汗][汗]帮我代购的西藏装饰品好像已经到了，但你把收件人写成（饭哥）[泪][泪]我怎么去邮局取呢？[泪][泪]谁有办法？求帮助[话筒][话筒][话筒],0
霍霍的发型超给力！多可爱啊！[哈哈][哈哈][哈哈]以后省得买洗发水了！！,0
求安心的睡眠！别闹腾了[委屈]让我能入睡吧[失望],0
谢谢大家了,0
我也不想做专题[泪],0
台湾可是吃货的圣地啊,0
我一个南方姑娘，这几天跟馒头包子较上劲了。深入研究了小麦粉的直链淀粉和米粉的支链淀粉的发酵差别，温度对面团米团持水性的影响，粤式点心里生熟浆的原理，越看水越深人快要疯了，我不是该写东西了吗！！家里除了睡觉就是蒸汽缭绕，跟仙境一样[泪]顺便说下，第七号发糕和第三号馒头刚才出锅了[泪],0
什么时候才能来一场大雨，给大家都降降温啊！！！[泪],0
想回家[泪],0
[怒],0
苦逼的伏地魔……[衰],0
每次发给飞鱼秀的短信、微博都会被在节目中念出来，因为同是双子心意相通，笑点一致吧。[亲亲],0
回复:那就下星期大家一起来！,0
刚刚收到一个快递，是一个包，封袋里还有一个名片夹，一个驾照夹，还有一个棒棒糖，却没写邮寄人姓名和地址，写了我的地址和电话，好奇怪啊[抓狂],0
我居然大小眼睛这么厉害？？？还有那大眼袋。。。。。哎，情何以堪呀[泪],0
要更换主板至少要五天。尼玛的！才用四个月就给换个二手主板。,0
[衰][衰]11天假，回来和辞职差不多了,0
北京的空气质量指数快爆表了！今天要出门的各位请暂时关闭呼吸功能。[衰],0
末日前夜最后一个夜晚，我梦到了四件事：在海里、骑着大象、然后纵身一跃、开始潜水。。。地点好像是在沙巴（)！！[晕][晕]天呐，我正式决定将潜水发展成一项毕生的事业了！杨劳斯，你怎么看？,0
【#LadyGaga#顶巨大头套蒙面出街】[黑线]世界上什么最可怕？→LadyGaga！Gaga姐就这么头顶神似手提包的巨大头套，潇潇洒洒的走在柏林的小路上，请问这是"窒息装"吗？[吃惊][生病][抓狂][怒骂][汗][挖鼻屎]#嘎嘎请补药治疗#......高清图请戳→http://t.cn/zRiCwFP,0
终于，还是感冒了[泪][泪][泪],0
回复:有，心有余悸,0
近了地铁，看着玻璃中反照的自己，突然感觉自己老了[失望],0
连好基友也要离职了....[泪][哈哈]！200%支持~~~,0
回复:我也在医院输液了…[伤心],0
镇江已婚男网聊陷情感圈套被酒吧女骗走90万[衰]http://t.cn/8s2E0q4,0
[怒][怒骂]一个希福美满的家就这么给毁了[泪][衰][蜡烛][蜡烛],0
#北京街拍#【双井限流，劲松还会远吗。。。】：从明儿开始坚决不坐地铁了，万恶的十号线一大早竟然限行了，不许进站，等了十分钟才能进站，进入站内等五趟都上不去！[抓狂][抓狂][抓狂][抓狂][抓狂][哼][哼][哼][哼][哼][衰][衰][衰][衰][衰],0
[衰],0
回复:有效期过，还超龄。[失望],0
那赶紧的，别一会雨停了就感受不到那种微妙的感觉了~！！[笑哈哈],0
[委屈][懒得理你][泪]我妈居然说晚上让我看着，他和我爸吃……让我减肥！我就不，哼……[嘻嘻]就吃！,0
吃这个再喝茶会不会像喝威士忌+红茶？[泪],0
看完很感触，希望对爸妈的承诺尽快兑现。[泪],0
：胡老师你被认出来了...俺跟着受表扬...霸气...还侧漏~[衰],0
[抓狂],0
快走快走！慢跑真的是各种慢损伤不断阿[抓狂],0
喝了一瓶二锅头果然好多了…难道最近是闹酒慌来的，所以才这么暴躁…[晕],0
回复:行业状态是这样没办法，但如果从个人角度讲，这种工作态度怎么能获得提升和发展？,0
云南的十三度气温让我们这边的人民好生向往，清凉雪山VS天然烤肉这是何等的差距啊[泪]~避暑佳地，首选云南[good],0
锅包肉，油焖大虾哦，我现在只想吃蘸酱菜[晕],0
饭前饭后体重涨了1.3公斤这顿饺子吃了两斤六两[衰],0
蚝民咽声载道有所闻，宁静住所被拆，世代生计被废[泪][泪][泪],0
还有未成年小孩被人民警察各打一枪？,0
是啊，两位天王看了你们在的视频，感动落泪[泪]，我和老师第N次含泪观看[泪],0
魔都接下来的天气都不怎么令人开心啊[抓狂]周末要零下了，太阳也出差了[泪],0
确实还蛮便宜的，不过香姐，你还是去国外吧~~嘻嘻,0
今天北京天真给力啊，为DB服雾！赞！原片实景拍摄，木ps[抓狂],0
[晕],0
头疼，钻进星巴克要一杯咖啡。不明白为什么星巴克永远人满为患，甜的能腻死人喝不出咖啡因味道的咖啡，不知能否遏制我的头疼[晕],0
真替他们丢人。。。尼玛！,0
很明显的[话筒],0
[抓狂],0
今天怎么是那么伤感的一天~[泪][泪][抱抱],0
[晕][抓狂],0
《快公司》是最棒的财经类杂志之一！,0
躺在床上满脑袋林宥嘉的歌的旋律[抓狂][抓狂]严重怀疑白天写文档时循环播放的忘了换歌了！！,0
昨晚跟朋友串场唱歌不留神喝高了，回想起其间二三事，无地自容啊！[抓狂]其一，一闺密告诉我她5月份结婚，本该高兴祝福的事儿，我哭了！哭得内牛满面啊，那叫一个惊天地泣鬼神！惹得旁边的朋友开始怀疑我的性取向问题……[黑线],0
在别人都在陪着家人过中秋吃月饼的时候＇我和我搭档却在四处的赶场演出＇这就是在北京漂泊的小艺人＇这就是小艺人的生活＇其实跟外地人在北京做早点一样＇服务人民＇总得有人做＇大家中秋快乐＇爸妈我爱你们＇只有你们最包容我＇[泪][泪][泪],0
再看一遍，大哭[泪],0
#比如唠叨与琐碎#我TM一点儿都不想吃橘子我扒光它干嘛？！我TM要本月超支好多尼玛不开心啊！我TM大脑来例假各种情智双低脑残缺氧啊！我TM嘴唇发白是被吸干血了么？！我TM各种暴躁PMS持续快一周了能不能给个痛快啊能不能啊！！[怒][抓狂][哼]暴躁想杀人中……,0
nnd我焦虑了。。。。天打五雷劈不是我主动发出去的。。。。为什么会这样，为什么[抓狂][抓狂][抓狂][抓狂][抓狂][抓狂][抓狂][抓狂][抓狂][抓狂][抓狂][抓狂][抓狂][抓狂][抓狂][抓狂][抓狂][抓狂][抓狂][抓狂][抓狂][抓狂][抓狂][抓狂][抓狂][抓狂][抓狂][抓狂],0
会吧，这才是正常的反应[泪],0
这一趟好郁闷。不找借口。[衰][衰],0
回复:她老人家才没有这么潮呢[汗]，幻觉一定是幻觉[晕],0
今天上午泰媒还连番指责中文媒体误报呢[怒][怒][鄙视][鄙视],0
太平洋海底水底世界，很热，很闹[泪]，建议大家错过寒暑假来。不过有陪，很开心[害羞],0
[晕][哈哈],0
姐最??抽血了，md老太婆辣手，一??痛[泪]我在这里:http://t.cn/zlTfQ0x,0
特别不舒服，没食欲，还睡呢，总觉得要病似的[悲伤]嗓子，肚子，脚也疼，浑身都没劲儿。昨天冻得么。明天又要上班儿了[可怜]唉,0
好想参加[泪][泪],0
回复:长这么大，没见过这么恐怖的...,0
自从养成早起做饭的自虐习惯，再也无法享受周末懒床的美好。然后洗碗洗澡洗衣整理屋子，一天就这么没了[衰]本想出去的，还是继续宅吧,0
"回复:唉,没办法,笨鸟先飞呗.",0
蛋疼得厉害，cha，郭。。。,0
怎么想的[抓狂],0
[偷笑],0
变态[鄙视],0
近日在横店拍摄一部很特别滴革命题材红剧[馋嘴]#映山红#，由于常常性向不明，原本已决定和一起放弃治疗啦[泪]可今天上山采药突然发现一味“特色药”于是，我又决定再治治，味道不错[馋嘴]#美图手机2来啦#太适合记录我的生活啦[酷]你们怎么看？来一根瓷瓷[花心],0
回复:哈哈哈哈，前两天看一个微博，唱歌唱的不好也会死人的，看过没？,1
最右,0
今天的应酬结束了，忘了去洗衣店取衣服了，明天上班没有衣服穿了[衰],0
MLGB[怒][怒],0
不拿前二无颜见江东父老啊[抓狂],0
??有?太超?了！有本事你?解???去啊，敢情欺?的?是中?人啊！,0
回复:[挖鼻屎],0
空气太脏了，昨天到傍晚便嗓子疼痛，晚上去商场买了个据说是非典期间医院用的空气净化器。京城，真的居不宜[衰],0
大同都要接近零下30了，谁有兴趣一起回家啊[偷笑][抓狂][抓狂][嘻嘻][哈哈][给力],0
上午的衣服还完了，回公司开个会，下午接着还！[泪][泪][泪],0
一句话形容返京路上被晚点的童鞋的心情：雪一直下，气氛不算融洽。。。[衰],0
回复:澳洲你去吗？我社已推出澳洲春节线路。,0
毛利率88.26%[衰]，比抢钱的强盗都发财，至少，人家还得搭着小命干呢，这是光天化日、拦路合法抢劫啊。,0
三观俱毁[晕],0
糖蒜，五仁月饼搭咖啡？[晕]各种不可思议,0
#北京突发#【今天18时下班高峰！地铁二号线北京站发生跳台事件，导致部分车辆暂时停运！】：北京二号线停止运行的原因：有人跳下站台。。。还有人在二号线的地铁车厢里吗[抓狂]。,0
大小包都安检不接受手检是所有站都这样还是就地铁太阳宫站服气了[怒],0
:中?人民共和?正式?入???辜、草菅人命的?大?代！,0
早早起来候驾，闲来翻看新年活动的片子，这个把我笑喷了[哈哈][哈哈][哈哈]祝人家新春快乐？[疑问]你们不快乐吗？[衰],0
我确诊了：记忆严重故障！记不住地名、记不住人名...似乎除了当天需要记住的台词，其它的神马也记不住了[泪]谁来救救我！？,0
半夜勾引，太过分。[泪],0
幸亏离开啦，人少点回去[抓狂][抓狂][抓狂],0
"【投诉】550副驾驶座后视镜松垮,随车行驶震动,4S店检测质量问题,厂家推说前几天右车门轻微刮蹭的原因,不予发件,请问丫车门子下方和后视镜有几毛钱关系??!!!给解释!寒心!![怒]",0
"回复-Giotto小言:放心,绝对不会拍死大哥哥,我们以后还要合作演出呢.",0
这个点，这个天就黑成这样！是要下什么雨呀？2012啊！[衰][衰][衰][吃惊][吃惊][吃惊],0
总有些无谓的人做无谓的事，一把火！真是触到底了。[抓狂][抓狂][抓狂][抓狂][抓狂][抓狂],0
是因为有两本么？为什么这脑袋里充满了巴黎烧了吗？烧了吗？烧了吗??可劲儿复读啊！[抓狂],0
开始造舆论，难道接下来要对手机端动手?[晕],0
十年前扎的耳洞很久没戴东西昨天戴个耳钉过敏了肿了赛了一个茶叶梗进今天发现茶叶梗长肉上了[泪]忍痛捅出来流血了现在啥也没敢带了我想请问万能微波这个会不会长死啊,0
[衰],0
我也是50后[晕]亏我一直觉得我很年轻,0
对的，算平效才有意义,0
赞！[抓狂],0
特别幸福，有可爱的巴巴麻麻，还有一帮好同事，好朋友，更重要的是那一群能骂能吵能乐能high能互相关心的朋友们。我们在不同的路上，不同的地点，却偶尔挂念彼此[泪][爱你],0
一直以来去香港购物都很少质疑价格，这次帮朋友代购牛栏奶粉，回来咨询价格再去香港消费者委员会网站查询，才知道自己被骗，一百七左右的奶粉竟然可以卖到三百五！虽然对钱的概念很浅，平时买东西都很少先咨询价格，但这次真是伤到我，我对香港以及香港同胞那么信任[泪][泪][泪][泪][泪][泪],0
AlxeanderMcqueen这支顶级镶嵌的手包折扣...但还是想说一个字！＂贵＂....[抓狂][抓狂][抓狂][抓狂],0
我今天有点烧[泪][泪][泪],0
昨天被堵在翔安海底隧道的亲们有木有弃车而逃的冲动啊，这不都堵到万达啦！[抓狂],0
回复:如果是一所美国高中的文章，没翻译好自然可以理解。但这是驻华最高级机构，还不会中文？还赖翻译？中文没那么难，美国人没那么笨吧[泪][泪],0
[弱],0
如今的飞机延误起来经常让你在机场云里雾里的呆上大半天，到头只等来一句“航班取消，明天继续等通知”，那时的你只恨自己当初为何不买火车票，至于其他服务水准就更别提了，说连空姐的服务水准也是每况愈下。坐飞机早已谈不上享受[衰],0
回复:托帅最给力！最先到了.还没到的抓紧时间啊！[太开心],0
我在“拍立得mini7s白色相机！100元移动充值卡！珍品网【第三季】”砸金蛋活动中抽中三等奖：100元珍品网购物卡http://t.cn/aucNFb[晕],0
姐妹儿给我打电话，说我跟她借钱，一头污水。原理qq号被盗，坏人还把我好友删掉了，烦请重新加我好友。[怒],0
回复:有意见吗？,0
童谣很好听，回忆童年![泪][鼓掌][耶],0
鼻炎太难受了！回国就开始闹，烦死啦?[抓狂][感冒],0
那我还是胖点吧！,0
??入侵，不忘??！,0
孙主任，麻烦您协调下高新区供暖部门，把暖气烧热点，太冷了，冻得deidei的，我们航天城入住职工反映都很大。温不唧唧的，似有似无。[泪],0
注重健康，离电磁炉远点，电磁炉锅越小辐射越大。,0
不知3粒电池能看多久,0
卡脸了[抓狂],0
丹麦人也干这个呀[怒骂]我老公一提到这次日本大地震就说都是他们残害海豚得到的老天报应！,0
2012世界末日还没到，我的末日到了！落枕两天了，这脖子就僵硬着，一抬头一走动，痛不欲生啊！尼玛的！新的项目在施工中，还要经常抬头指导工人布线！还让人活不啊！[抓狂],0
回复:亲爱的，三台是在绵阳吧，小编有点分不清[让红包飞],0
爬山、涉水，总是轻装。看到别人又累又沉，便接过他人肩上的包，然后肯定在队尾陪着最后那一个一起边鼓励边前进，直到登顶，发现肩膀上两道血印子[泪][晕],0
天！偶被五毛了！[泪][泪][泪],0
更博了，爆照了，帅的呀，就是越来越爱你！生快傻缺[爱你][爱你][爱你],1
土耳其的事要认真对待[哈哈]，否则直接开除。很是细心，酒店都全部OK啦。,1
姑娘都羡慕你呢…还有招财猫高兴……,1
美~~~~~[爱你],1
梦想有多大，舞台就有多大![鼓掌],1
[花心][鼓掌],1
某问答社区上收到一大学生发给我的私信：“偶喜欢阿姨！偶是阿姨控！”我回他：“阿姨稀饭小盆友！偶是小盆友控！”[哈哈],1
吃货们无不啧啧称奇，好不喜欢！PS:写错一个字！[哈哈]-波琪-心在路上-强子,1
"#SweetMorning#Fromnowon,loveyourself,enjoylivingthensmile.从现在开始，爱自己，享受生活并且微笑。[呵呵][嘻嘻][哈哈][挤眼][太开心]早安、甜心们",1
【霍思燕剖腹产下“小江江”老公落泪】今晨9时霍思燕产下一名男婴，宝宝重8斤3两，母子平安。杜江的脸上洋溢着做爸爸的欣喜：宝宝小名叫“小江江”，眼睛像他，鼻子和嘴巴则像霍思燕，看到宝贝就忍不住落泪！恭喜，祝福“小江江”在爱里健康地成长[爱你]...http://t.cn/z8EwSPU,1
[鼓掌],1
真好,1
